season,week,game_id,team,player_id,qb_rush,rush_in5,rush_far,pass_ez,pass_rz,pass_far
2025,2,2025_02_CAR_ARI,CAR,00-0036139,0,1,5,0,0,1
2025,2,2025_02_CAR_ARI,CAR,00-0036555,0,0,10,0,1,5
2025,2,2025_02_CAR_ARI,CAR,00-0037005,0,0,0,0,0,3
2025,2,2025_02_CAR_ARI,CAR,00-0038840,0,0,0,0,0,5
2025,2,2025_02_CAR_ARI,CAR,00-0039150,1,0,0,0,0,0
2025,2,2025_02_CAR_ARI,CAR,00-0039342,0,0,1,2,1,5
2025,2,2025_02_CAR_ARI,CAR,00-0039356,0,0,0,1,3,5
2025,2,2025_02_CAR_ARI,CAR,00-0040124,0,0,0,0,2,8
2025,2,2025_02_CAR_ARI,CAR,00-0040187,0,0,0,0,0,1
2025,2,2025_02_CAR_ARI,CAR,00-0040644,0,0,0,0,0,1
2025,2,2025_02_CHI_DET,CHI,00-0034827,0,0,0,0,0,6
2025,2,2025_02_CHI_DET,CHI,00-0035208,0,0,1,0,0,5
2025,2,2025_02_CHI_DET,CHI,00-0036275,0,1,11,0,0,3
2025,2,2025_02_CHI_DET,CHI,00-0036290,0,0,0,0,0,2
2025,2,2025_02_CHI_DET,CHI,00-0038416,2,0,0,0,0,0
2025,2,2025_02_CHI_DET,CHI,00-0039918,5,0,0,0,0,0
2025,2,2025_02_CHI_DET,CHI,00-0039919,0,0,0,1,1,9
2025,2,2025_02_CHI_DET,CHI,00-0040126,0,0,0,0,0,1
2025,2,2025_02_CHI_DET,CHI,00-0040236,0,0,7,0,0,3
2025,2,2025_02_CHI_DET,CHI,00-0040735,0,0,0,0,1,1
2025,2,2025_02_CHI_DET,DET,00-0032464,0,0,1,0,0,1
2025,2,2025_02_CHI_DET,DET,00-0033106,1,0,0,0,0,0
2025,2,2025_02_CHI_DET,DET,00-0035567,0,0,3,0,0,0
2025,2,2025_02_CHI_DET,DET,00-0035685,0,3,8,0,0,1
2025,2,2025_02_CHI_DET,DET,00-0036754,0,0,0,0,1,2
2025,2,2025_02_CHI_DET,DET,00-0036963,0,0,2,2,2,7
2025,2,2025_02_CHI_DET,DET,00-0037240,0,0,0,0,0,4
2025,2,2025_02_CHI_DET,DET,00-0039065,0,0,0,0,0,4
2025,2,2025_02_CHI_DET,DET,00-0039139,0,0,12,0,0,3
2025,2,2025_02_CHI_DET,DET,00-0040669,0,0,0,0,0,1
2025,2,2025_02_CLE_BAL,BAL,00-0030564,0,0,0,0,0,2
2025,2,2025_02_CLE_BAL,BAL,00-0032764,0,1,10,0,0,0
2025,2,2025_02_CLE_BAL,BAL,00-0034753,0,0,1,2,0,1
2025,2,2025_02_CLE_BAL,BAL,00-0034796,2,0,0,0,0,0
2025,2,2025_02_CLE_BAL,BAL,00-0034975,0,0,3,0,0,3
2025,2,2025_02_CLE_BAL,BAL,00-0036550,0,0,0,0,0,4
2025,2,2025_02_CLE_BAL,BAL,00-0036630,0,0,0,1,0,1
2025,2,2025_02_CLE_BAL,BAL,00-0037340,0,0,0,1,0,0
2025,2,2025_02_CLE_BAL,BAL,00-0039064,0,0,1,0,0,11
2025,2,2025_02_CLE_BAL,BAL,00-0039792,0,0,0,1,0,1
2025,2,2025_02_CLE_BAL,CLE,00-0026158,1,0,0,0,0,0
2025,2,2025_02_CLE_BAL,CLE,00-0033885,0,0,0,0,0,5
2025,2,2025_02_CLE_BAL,CLE,00-0036407,0,0,0,0,0,8
2025,2,2025_02_CLE_BAL,CLE,00-0037267,0,0,6,0,0,6
2025,2,2025_02_CLE_BAL,CLE,00-0038979,0,0,0,1,0,6
2025,2,2025_02_CLE_BAL,CLE,00-0039379,0,0,0,0,0,1
2025,2,2025_02_CLE_BAL,CLE,00-0040162,0,0,4,1,0,2
2025,2,2025_02_CLE_BAL,CLE,00-0040663,0,0,0,0,0,5
2025,2,2025_02_CLE_BAL,CLE,00-0040782,0,0,1,0,1,2
2025,2,2025_02_CLE_BAL,CLE,00-0040784,0,0,10,0,0,3
2025,2,2025_02_DEN_IND,DEN,00-0033881,0,0,0,0,0,2
2025,2,2025_02_DEN_IND,DEN,00-0034348,0,0,0,1,0,3
2025,2,2025_02_DEN_IND,DEN,00-0034487,0,0,0,0,0,1
2025,2,2025_02_DEN_IND,DEN,00-0036158,0,3,11,0,0,2
2025,2,2025_02_DEN_IND,DEN,00-0036422,0,0,0,1,0,2
2025,2,2025_02_DEN_IND,DEN,00-0037085,0,0,1,0,0,2
2025,2,2025_02_DEN_IND,DEN,00-0038976,0,0,0,0,0,2
2025,2,2025_02_DEN_IND,DEN,00-0039732,3,0,0,0,0,0
2025,2,2025_02_DEN_IND,DEN,00-0039868,0,0,1,0,3,6
2025,2,2025_02_DEN_IND,DEN,00-0040134,0,0,0,0,0,3
2025,2,2025_02_DEN_IND,DEN,00-0040730,0,0,5,0,0,2
2025,2,2025_02_DEN_IND,IND,00-0033217,0,0,0,0,1,0
2025,2,2025_02_DEN_IND,IND,00-0035710,6,0,0,0,0,0
2025,2,2025_02_DEN_IND,IND,00-0036223,0,0,25,0,1,1
2025,2,2025_02_DEN_IND,IND,00-0036252,0,0,0,0,1,4
2025,2,2025_02_DEN_IND,IND,00-0037664,0,0,0,1,0,4
2025,2,2025_02_DEN_IND,IND,00-0038997,0,0,0,1,1,6
2025,2,2025_02_DEN_IND,IND,00-0039890,0,0,0,0,0,4
2025,2,2025_02_DEN_IND,IND,00-0040128,0,0,1,0,1,6
2025,2,2025_02_DEN_IND,IND,00-0040179,0,0,0,0,1,0
2025,2,2025_02_JAX_CIN,CIN,00-0034829,0,0,0,0,1,3
2025,2,2025_02_JAX_CIN,CIN,00-0035100,1,0,0,0,0,0
2025,2,2025_02_JAX_CIN,CIN,00-0035631,0,0,0,0,0,2
2025,2,2025_02_JAX_CIN,CIN,00-0035644,0,0,0,0,0,4
2025,2,2025_02_JAX_CIN,CIN,00-0036410,0,0,0,1,0,7
2025,2,2025_02_JAX_CIN,CIN,00-0036900,0,0,0,1,2,13
2025,2,2025_02_JAX_CIN,CIN,00-0038597,0,3,13,0,0,3
2025,2,2025_02_JAX_CIN,CIN,00-0038619,0,0,0,0,0,5
2025,2,2025_02_JAX_CIN,CIN,00-0038839,0,0,0,1,0,0
2025,2,2025_02_JAX_CIN,JAX,00-0033375,0,0,0,1,0,0
2025,2,2025_02_JAX_CIN,JAX,00-0036626,0,0,1,2,1,4
2025,2,2025_02_JAX_CIN,JAX,00-0036971,2,0,0,0,0,0
2025,2,2025_02_JAX_CIN,JAX,00-0036973,0,0,14,0,2,1
2025,2,2025_02_JAX_CIN,JAX,00-0038606,0,0,0,0,0,5
2025,2,2025_02_JAX_CIN,JAX,00-0038935,0,0,0,0,0,5
2025,2,2025_02_JAX_CIN,JAX,00-0039893,0,0,0,2,1,9
2025,2,2025_02_JAX_CIN,JAX,00-0040238,0,0,2,0,0,0
2025,2,2025_02_JAX_CIN,JAX,00-0040718,0,0,0,1,0,5
2025,2,2025_02_JAX_CIN,JAX,00-0040719,0,0,8,0,1,1
2025,2,2025_02_LAC_LV,LAC,00-0030279,0,0,0,1,0,6
2025,2,2025_02_LAC_LV,LAC,00-0034159,0,0,0,0,0,1
2025,2,2025_02_LAC_LV,LAC,00-0036355,7,0,0,0,0,0
2025,2,2025_02_LAC_LV,LAC,00-0036893,0,0,8,0,0,2
2025,2,2025_02_LAC_LV,LAC,00-0038544,0,0,1,0,0,7
2025,2,2025_02_LAC_LV,LAC,00-0039915,0,0,0,0,0,5
2025,2,2025_02_LAC_LV,LAC,00-0040666,0,3,5,0,0,2
2025,2,2025_02_LAC_LV,LAC,00-0040727,0,0,0,0,1,2
2025,2,2025_02_LAC_LV,LV,00-0030565,5,0,0,0,0,0
2025,2,2025_02_LAC_LV,LV,00-0034960,0,0,0,2,1,9
2025,2,2025_02_LAC_LV,LV,00-0038040,0,0,2,0,0,3
2025,2,2025_02_LAC_LV,LV,00-0038563,0,0,1,0,1,7
2025,2,2025_02_LAC_LV,LV,00-0039066,0,0,0,0,0,2
2025,2,2025_02_LAC_LV,LV,00-0039338,0,0,0,1,0,7
2025,2,2025_02_LAC_LV,LV,00-0039407,0,0,0,0,0,2
2025,2,2025_02_LAC_LV,LV,00-0040122,0,0,11,0,2,2
2025,2,2025_02_LAC_LV,LV,00-0040581,0,0,0,0,0,4
2025,2,2025_02_LA_TEN,LA,00-0031381,0,0,0,5,0,8
2025,2,2025_02_LA_TEN,LA,00-0033110,0,0,0,0,1,3
2025,2,2025_02_LA_TEN,LA,00-0036849,0,0,0,0,0,1
2025,2,2025_02_LA_TEN,LA,00-0037840,0,0,17,0,1,1
2025,2,2025_02_LA_TEN,LA,00-0039074,0,0,0,0,1,0
2025,2,2025_02_LA_TEN,LA,00-0039075,0,0,1,0,1,8
2025,2,2025_02_LA_TEN,LA,00-0039738,0,1,4,0,0,0
2025,2,2025_02_LA_TEN,LA,00-0039751,0,0,0,0,1,1
2025,2,2025_02_LA_TEN,TEN,00-0032211,0,0,0,0,0,3
2025,2,2025_02_LA_TEN,TEN,00-0034837,0,0,0,1,0,5
2025,2,2025_02_LA_TEN,TEN,00-0035261,0,0,20,0,0,1
2025,2,2025_02_LA_TEN,TEN,00-0036415,0,0,0,0,0,2
2025,2,2025_02_LA_TEN,TEN,00-0037809,0,0,0,0,0,6
2025,2,2025_02_LA_TEN,TEN,00-0040170,0,0,0,1,0,5
2025,2,2025_02_LA_TEN,TEN,00-0040584,0,0,0,0,0,2
2025,2,2025_02_LA_TEN,TEN,00-0040676,4,0,0,0,0,0
2025,2,2025_02_LA_TEN,TEN,00-0040705,0,0,2,1,2,2
2025,2,2025_02_NE_MIA,MIA,00-0033040,0,0,0,0,0,7
2025,2,2025_02_NE_MIA,MIA,00-0035125,0,0,0,0,0,2
2025,2,2025_02_NE_MIA,MIA,00-0036182,0,0,0,0,0,3
2025,2,2025_02_NE_MIA,MIA,00-0036613,0,0,0,1,0,5
2025,2,2025_02_NE_MIA,MIA,00-0036620,0,0,0,0,0,1
2025,2,2025_02_NE_MIA,MIA,00-0039040,0,0,11,0,0,10
2025,2,2025_02_NE_MIA,MIA,00-0039880,0,0,3,0,0,2
2025,2,2025_02_NE_MIA,MIA,00-0040198,0,0,1,0,0,1
2025,2,2025_02_NE_MIA,NE,00-0031588,0,0,0,0,0,5
2025,2,2025_02_NE_MIA,NE,00-0032392,0,0,0,0,0,3
2025,2,2025_02_NE_MIA,NE,00-0033090,0,0,0,1,0,2
2025,2,2025_02_NE_MIA,NE,00-0033555,0,0,0,1,0,1
2025,2,2025_02_NE_MIA,NE,00-0036328,0,0,5,0,0,1
2025,2,2025_02_NE_MIA,NE,00-0036875,0,0,11,0,0,5
2025,2,2025_02_NE_MIA,NE,00-0038608,0,0,0,1,0,0
2025,2,2025_02_NE_MIA,NE,00-0038621,0,0,0,0,0,1
2025,2,2025_02_NE_MIA,NE,00-0039851,7,0,0,0,0,0
2025,2,2025_02_NE_MIA,NE,00-0040734,0,0,3,0,0,2
2025,2,2025_02_NYG_DAL,DAL,00-0033077,3,0,0,0,0,0
2025,2,2025_02_NYG_DAL,DAL,00-0035243,0,1,4,0,0,2
2025,2,2025_02_NYG_DAL,DAL,00-0036358,0,0,0,0,1,10
2025,2,2025_02_NYG_DAL,DAL,00-0036997,0,0,18,0,0,7
2025,2,2025_02_NYG_DAL,DAL,00-0037247,0,0,0,3,1,5
2025,2,2025_02_NYG_DAL,DAL,00-0037666,0,0,0,0,0,4
2025,2,2025_02_NYG_DAL,DAL,00-0037801,0,0,2,1,0,3
2025,2,2025_02_NYG_DAL,DAL,00-0038041,0,0,0,0,0,12
2025,2,2025_02_NYG_DAL,DAL,00-0038547,0,0,0,0,0,2
2025,2,2025_02_NYG_DAL,DAL,00-0039530,0,0,0,0,0,1
2025,2,2025_02_NYG_DAL,NYG,00-0029263,3,0,0,0,0,0
2025,2,2025_02_NYG_DAL,NYG,00-0035250,0,0,1,0,0,1
2025,2,2025_02_NYG_DAL,NYG,00-0035535,0,0,0,1,0,2
2025,2,2025_02_NYG_DAL,NYG,00-0038117,0,0,0,0,1,9
2025,2,2025_02_NYG_DAL,NYG,00-0039337,0,0,0,1,0,12
2025,2,2025_02_NYG_DAL,NYG,00-0039384,0,0,5,0,0,5
2025,2,2025_02_NYG_DAL,NYG,00-0039847,0,0,0,0,2,3
2025,2,2025_02_NYG_DAL,NYG,00-0040691,1,0,0,0,0,0
2025,2,2025_02_NYG_DAL,NYG,00-0040715,0,1,10,0,1,2
2025,2,2025_02_PHI_KC,KC,00-0030506,0,0,0,1,0,5
2025,2,2025_02_PHI_KC,KC,00-0033857,0,0,0,0,0,3
2025,2,2025_02_PHI_KC,KC,00-0033873,7,0,0,0,0,0
2025,2,2025_02_PHI_KC,KC,00-0033923,0,0,8,0,0,1
2025,2,2025_02_PHI_KC,KC,00-0035662,0,0,0,0,0,5
2025,2,2025_02_PHI_KC,KC,00-0036637,0,0,0,0,1,4
2025,2,2025_02_PHI_KC,KC,00-0037197,0,0,10,0,0,2
2025,2,2025_02_PHI_KC,KC,00-0038104,0,0,0,0,0,5
2025,2,2025_02_PHI_KC,KC,00-0038519,0,0,0,0,0,1
2025,2,2025_02_PHI_KC,KC,00-0040078,0,0,1,0,0,1
2025,2,2025_02_PHI_KC,PHI,00-0034844,0,2,20,0,0,2
2025,2,2025_02_PHI_KC,PHI,00-0035676,0,0,0,0,0,8
2025,2,2025_02_PHI_KC,PHI,00-0036265,0,0,3,0,0,0
2025,2,2025_02_PHI_KC,PHI,00-0036389,7,0,0,0,0,0
2025,2,2025_02_PHI_KC,PHI,00-0036876,0,0,0,0,0,1
2025,2,2025_02_PHI_KC,PHI,00-0036912,0,0,0,0,0,6
2025,2,2025_02_PHI_KC,PHI,00-0037086,0,0,0,0,0,2
2025,2,2025_02_PHI_KC,PHI,00-0037614,0,0,0,0,0,1
2025,2,2025_02_PHI_KC,PHI,00-0037741,0,0,0,0,0,1
2025,2,2025_02_SEA_PIT,PIT,00-0023459,1,0,0,0,0,0
2025,2,2025_02_SEA_PIT,PIT,00-0033858,0,0,0,0,0,4
2025,2,2025_02_SEA_PIT,PIT,00-0035640,0,0,0,1,0,5
2025,2,2025_02_SEA_PIT,PIT,00-0036894,0,0,0,1,0,3
2025,2,2025_02_SEA_PIT,PIT,00-0036919,0,1,4,0,0,5
2025,2,2025_02_SEA_PIT,PIT,00-0037228,0,1,13,0,0,4
2025,2,2025_02_SEA_PIT,PIT,00-0037304,0,0,0,0,0,1
2025,2,2025_02_SEA_PIT,PIT,00-0037837,0,0,0,0,0,4
2025,2,2025_02_SEA_PIT,PIT,00-0038558,0,0,0,0,0,1
2025,2,2025_02_SEA_PIT,PIT,00-0039739,0,0,0,0,0,2
2025,2,2025_02_SEA_PIT,PIT,00-0040142,0,0,1,0,0,0
2025,2,2025_02_SEA_PIT,SEA,00-0033908,0,0,0,0,0,9
2025,2,2025_02_SEA_PIT,SEA,00-0038134,0,0,13,0,0,1
2025,2,2025_02_SEA_PIT,SEA,00-0038543,0,0,0,0,0,10
2025,2,2025_02_SEA_PIT,SEA,00-0039165,0,0,15,0,0,0
2025,2,2025_02_SEA_PIT,SEA,00-0039793,0,0,1,0,1,2
2025,2,2025_02_SEA_PIT,SEA,00-0040648,0,0,0,0,0,4
2025,2,2025_02_SEA_PIT,SEA,00-0040739,0,0,0,0,1,2
2025,2,2025_02_SF_NO,NO,00-0031236,0,0,0,0,0,2
2025,2,2025_02_SF_NO,NO,00-0033906,0,0,21,0,0,6
2025,2,2025_02_SF_NO,NO,00-0036040,0,0,0,1,0,8
2025,2,2025_02_SF_NO,NO,00-0037239,0,0,0,0,1,9
2025,2,2025_02_SF_NO,NO,00-0037545,0,0,0,0,2,3
2025,2,2025_02_SF_NO,NO,00-0038551,0,0,5,0,0,1
2025,2,2025_02_SF_NO,NO,00-0039376,4,0,0,0,0,0
2025,2,2025_02_SF_NO,NO,00-0039424,0,0,0,1,0,0
2025,2,2025_02_SF_NO,SF,00-0029892,0,0,0,0,1,0
2025,2,2025_02_SF_NO,SF,00-0033280,0,0,13,1,1,5
2025,2,2025_02_SF_NO,SF,00-0033307,0,0,0,0,0,3
2025,2,2025_02_SF_NO,SF,00-0034272,0,0,0,0,0,1
2025,2,2025_02_SF_NO,SF,00-0036259,0,0,0,0,0,10
2025,2,2025_02_SF_NO,SF,00-0036887,0,0,0,0,1,2
2025,2,2025_02_SF_NO,SF,00-0036972,3,0,0,0,0,0
2025,2,2025_02_SF_NO,SF,00-0037112,0,0,0,0,0,5
2025,2,2025_02_SF_NO,SF,00-0037746,0,0,6,0,0,1
2025,2,2025_02_SF_NO,SF,00-0038643,0,0,0,0,0,1
2025,2,2025_02_SF_NO,SF,00-0039916,0,0,1,0,0,6
2025,2,2025_02_TB_HOU,HOU,00-0034383,0,0,0,0,0,4
2025,2,2025_02_TB_HOU,HOU,00-0034386,0,0,0,1,1,0
2025,2,2025_02_TB_HOU,HOU,00-0034791,0,1,11,0,0,2
2025,2,2025_02_TB_HOU,HOU,00-0036232,0,0,0,0,0,1
2025,2,2025_02_TB_HOU,HOU,00-0036554,0,0,0,2,1,6
2025,2,2025_02_TB_HOU,HOU,00-0038618,0,0,0,0,0,3
2025,2,2025_02_TB_HOU,HOU,00-0039163,3,0,0,0,0,0
2025,2,2025_02_TB_HOU,HOU,00-0040130,0,0,0,0,0,1
2025,2,2025_02_TB_HOU,HOU,00-0040583,0,0,3,0,0,1
2025,2,2025_02_TB_HOU,TB,00-0031408,0,0,0,1,2,8
2025,2,2025_02_TB_HOU,TB,00-0032385,0,0,0,0,0,4
2025,2,2025_02_TB_HOU,TB,00-0034855,3,0,0,0,0,0
2025,2,2025_02_TB_HOU,TB,00-0037256,0,1,9,0,0,2
2025,2,2025_02_TB_HOU,TB,00-0038129,0,0,0,0,1,3
2025,2,2025_02_TB_HOU,TB,00-0038824,0,0,0,1,0,0
2025,2,2025_02_TB_HOU,TB,00-0039050,0,0,0,0,0,1
2025,2,2025_02_TB_HOU,TB,00-0039361,0,0,17,0,0,6
2025,2,2025_02_TB_HOU,TB,00-0040129,0,0,0,1,1,5
2025,2,2025_02_WAS_GB,GB,00-0035700,0,1,22,0,0,0
2025,2,2025_02_WAS_GB,GB,00-0036264,1,0,0,0,0,0
2025,2,2025_02_WAS_GB,GB,00-0037816,0,0,0,1,0,4
2025,2,2025_02_WAS_GB,GB,00-0038393,0,0,0,0,0,6
2025,2,2025_02_WAS_GB,GB,00-0038465,0,0,0,0,0,1
2025,2,2025_02_WAS_GB,GB,00-0038685,0,0,0,0,0,4
2025,2,2025_02_WAS_GB,GB,00-0038996,0,0,0,1,1,5
2025,2,2025_02_WAS_GB,GB,00-0039144,0,0,0,0,0,2
2025,2,2025_02_WAS_GB,GB,00-0040009,0,0,2,0,0,0
2025,2,2025_02_WAS_GB,GB,00-0040667,0,0,2,0,0,2
2025,2,2025_02_WAS_GB,WAS,00-0030061,0,0,0,0,1,7
2025,2,2025_02_WAS_GB,WAS,00-0033591,0,0,0,0,0,4
2025,2,2025_02_WAS_GB,WAS,00-0033699,0,0,8,0,0,4
2025,2,2025_02_WAS_GB,WAS,00-0035659,0,0,0,0,1,8
2025,2,2025_02_WAS_GB,WAS,00-0035719,0,0,0,0,1,7
2025,2,2025_02_WAS_GB,WAS,00-0039355,0,0,0,0,0,1
2025,2,2025_02_WAS_GB,WAS,00-0039910,7,0,0,0,0,0
2025,2,2025_02_WAS_GB,WAS,00-0039912,0,0,0,0,0,1
2025,2,2025_02_WAS_GB,WAS,00-0040164,0,0,0,0,0,4
2025,2,2025_02_WAS_GB,WAS,00-0040242,0,0,4,0,0,1
2025,3,2025_03_ARI_SF,ARI,00-0033553,0,0,9,0,0,4
2025,3,2025_03_ARI_SF,ARI,00-0033891,0,0,0,0,0,3
2025,3,2025_03_ARI_SF,ARI,00-0035228,6,0,0,0,0,0
2025,3,2025_03_ARI_SF,ARI,00-0035500,0,0,1,0,0,2
2025,3,2025_03_ARI_SF,ARI,00-0037744,0,0,0,2,0,6
2025,3,2025_03_ARI_SF,ARI,00-0038559,0,0,0,0,0,2
2025,3,2025_03_ARI_SF,ARI,00-0038705,0,0,2,0,1,0
2025,3,2025_03_ARI_SF,ARI,00-0039041,0,0,0,0,0,1
2025,3,2025_03_ARI_SF,ARI,00-0039737,0,0,0,0,0,3
2025,3,2025_03_ARI_SF,ARI,00-0039849,0,0,0,0,0,6
2025,3,2025_03_ARI_SF,ARI,00-0039921,0,1,9,0,0,4
2025,3,2025_03_ARI_SF,SF,00-0029892,0,0,0,1,0,0
2025,3,2025_03_ARI_SF,SF,00-0033280,0,2,15,0,1,14
2025,3,2025_03_ARI_SF,SF,00-0033307,0,0,0,0,0,6
2025,3,2025_03_ARI_SF,SF,00-0034272,0,0,0,0,0,1
2025,3,2025_03_ARI_SF,SF,00-0037112,0,0,0,0,0,3
2025,3,2025_03_ARI_SF,SF,00-0037746,0,0,2,0,0,0
2025,3,2025_03_ARI_SF,SF,00-0038090,0,0,0,0,0,1
2025,3,2025_03_ARI_SF,SF,00-0039916,0,0,0,0,1,10
2025,3,2025_03_ATL_CAR,ATL,00-0034407,0,0,0,0,0,5
2025,3,2025_03_ATL_CAR,ATL,00-0035359,0,0,0,0,0,2
2025,3,2025_03_ATL_CAR,ATL,00-0036309,0,0,0,0,0,11
2025,3,2025_03_ATL_CAR,ATL,00-0036429,0,0,0,0,0,1
2025,3,2025_03_ATL_CAR,ATL,00-0036970,0,0,0,0,0,6
2025,3,2025_03_ATL_CAR,ATL,00-0037238,0,0,0,0,0,8
2025,3,2025_03_ATL_CAR,ATL,00-0037263,0,0,1,0,0,2
2025,3,2025_03_ATL_CAR,ATL,00-0038542,0,0,13,0,0,6
2025,3,2025_03_ATL_CAR,ATL,00-0039917,2,0,0,0,0,0
2025,3,2025_03_ATL_CAR,ATL,00-0040547,0,0,7,0,0,0
2025,3,2025_03_ATL_CAR,CAR,00-0033589,0,0,0,0,0,1
2025,3,2025_03_ATL_CAR,CAR,00-0034983,0,0,0,0,1,3
2025,3,2025_03_ATL_CAR,CAR,00-0036139,0,2,8,0,0,1
2025,3,2025_03_ATL_CAR,CAR,00-0036555,0,0,17,0,2,1
2025,3,2025_03_ATL_CAR,CAR,00-0037005,0,0,0,0,1,1
2025,3,2025_03_ATL_CAR,CAR,00-0038840,0,0,0,0,0,2
2025,3,2025_03_ATL_CAR,CAR,00-0039150,2,0,0,0,0,0
2025,3,2025_03_ATL_CAR,CAR,00-0039356,0,0,0,0,1,1
2025,3,2025_03_ATL_CAR,CAR,00-0040124,0,0,0,1,0,7
2025,3,2025_03_ATL_CAR,CAR,00-0040187,0,0,0,0,0,1
2025,3,2025_03_CIN_MIN,CIN,00-0033526,0,0,4,0,0,0
2025,3,2025_03_CIN_MIN,CIN,00-0034829,0,0,0,0,0,3
2025,3,2025_03_CIN_MIN,CIN,00-0035100,1,0,0,0,0,0
2025,3,2025_03_CIN_MIN,CIN,00-0035631,0,0,0,0,1,2
2025,3,2025_03_CIN_MIN,CIN,00-0035644,0,0,0,0,0,5
2025,3,2025_03_CIN_MIN,CIN,00-0036410,0,0,0,0,0,2
2025,3,2025_03_CIN_MIN,CIN,00-0036900,0,0,1,0,0,6
2025,3,2025_03_CIN_MIN,CIN,00-0038597,0,1,9,0,0,5
2025,3,2025_03_CIN_MIN,CIN,00-0038839,0,0,0,0,0,1
2025,3,2025_03_CIN_MIN,CIN,00-0039631,0,0,0,0,0,1
2025,3,2025_03_CIN_MIN,CIN,00-0040208,0,0,5,0,0,0
2025,3,2025_03_CIN_MIN,MIN,00-0030035,0,0,0,1,0,1
2025,3,2025_03_CIN_MIN,MIN,00-0032950,2,0,0,0,0,0
2025,3,2025_03_CIN_MIN,MIN,00-0035229,0,0,0,1,2,3
2025,3,2025_03_CIN_MIN,MIN,00-0035249,0,0,0,0,1,0
2025,3,2025_03_CIN_MIN,MIN,00-0036322,0,0,0,0,0,7
2025,3,2025_03_CIN_MIN,MIN,00-0036414,0,0,5,0,0,1
2025,3,2025_03_CIN_MIN,MIN,00-0037291,0,0,0,0,1,4
2025,3,2025_03_CIN_MIN,MIN,00-0037525,0,2,14,0,0,0
2025,3,2025_03_CIN_MIN,MIN,00-0038440,0,0,8,0,0,1
2025,3,2025_03_CIN_MIN,MIN,00-0040154,0,0,0,0,0,1
2025,3,2025_03_DAL_CHI,CHI,00-0034827,0,0,3,1,0,4
2025,3,2025_03_DAL_CHI,CHI,00-0035208,0,0,1,0,1,3
2025,3,2025_03_DAL_CHI,CHI,00-0036275,0,0,13,0,0,4
2025,3,2025_03_DAL_CHI,CHI,00-0036290,0,0,0,1,0,0
2025,3,2025_03_DAL_CHI,CHI,00-0039918,3,0,0,0,0,0
2025,3,2025_03_DAL_CHI,CHI,00-0039919,0,0,0,1,0,6
2025,3,2025_03_DAL_CHI,CHI,00-0040126,0,0,0,0,0,3
2025,3,2025_03_DAL_CHI,CHI,00-0040236,0,0,6,0,1,0
2025,3,2025_03_DAL_CHI,CHI,00-0040735,0,0,1,0,1,2
2025,3,2025_03_DAL_CHI,DAL,00-0035243,0,0,9,0,1,2
2025,3,2025_03_DAL_CHI,DAL,00-0036997,0,0,10,0,2,3
2025,3,2025_03_DAL_CHI,DAL,00-0037247,0,0,0,2,1,6
2025,3,2025_03_DAL_CHI,DAL,00-0037666,0,0,0,2,0,4
2025,3,2025_03_DAL_CHI,DAL,00-0037801,0,0,1,1,0,2
2025,3,2025_03_DAL_CHI,DAL,00-0038041,0,0,0,1,1,12
2025,3,2025_03_DAL_CHI,DAL,00-0038547,0,0,0,0,0,1
2025,3,2025_03_DAL_CHI,DAL,00-0039410,0,0,0,0,0,3
2025,3,2025_03_DEN_LAC,DEN,00-0034348,0,0,0,0,0,8
2025,3,2025_03_DEN_LAC,DEN,00-0036158,0,0,11,0,0,2
2025,3,2025_03_DEN_LAC,DEN,00-0037539,0,0,0,0,0,2
2025,3,2025_03_DEN_LAC,DEN,00-0038976,0,0,0,0,0,4
2025,3,2025_03_DEN_LAC,DEN,00-0039732,7,0,0,0,0,0
2025,3,2025_03_DEN_LAC,DEN,00-0039868,0,0,0,0,1,3
2025,3,2025_03_DEN_LAC,DEN,00-0040730,0,0,2,0,0,3
2025,3,2025_03_DEN_LAC,LAC,00-0030279,0,0,0,3,1,7
2025,3,2025_03_DEN_LAC,LAC,00-0034270,0,0,0,0,0,2
2025,3,2025_03_DEN_LAC,LAC,00-0036355,2,0,0,0,0,0
2025,3,2025_03_DEN_LAC,LAC,00-0036893,0,0,6,0,0,0
2025,3,2025_03_DEN_LAC,LAC,00-0037654,0,0,0,0,0,1
2025,3,2025_03_DEN_LAC,LAC,00-0038544,0,0,0,1,2,6
2025,3,2025_03_DEN_LAC,LAC,00-0038573,0,0,1,0,0,0
2025,3,2025_03_DEN_LAC,LAC,00-0039915,0,0,0,0,1,6
2025,3,2025_03_DEN_LAC,LAC,00-0040189,0,0,0,1,1,5
2025,3,2025_03_DEN_LAC,LAC,00-0040666,0,1,18,0,0,7
2025,3,2025_03_DEN_LAC,LAC,00-0040727,0,0,0,0,0,1
2025,3,2025_03_DET_BAL,BAL,00-0030564,0,0,0,0,0,2
2025,3,2025_03_DET_BAL,BAL,00-0032764,0,3,9,0,0,1
2025,3,2025_03_DET_BAL,BAL,00-0034753,0,0,0,1,0,5
2025,3,2025_03_DET_BAL,BAL,00-0034796,7,0,0,0,0,0
2025,3,2025_03_DET_BAL,BAL,00-0034975,0,0,0,0,0,4
2025,3,2025_03_DET_BAL,BAL,00-0036550,0,0,0,1,0,6
2025,3,2025_03_DET_BAL,BAL,00-0036630,0,0,0,1,0,0
